1,1,2.33333333333333,3,1.22222222222222,1.45454545454545,2.2
2,2,4.66666666666667,2,2.6,2.72727272727273,2.4
1,2,2.33333333333333,1,1.6,1.63636363636364,1
1,1,4,1.33333333333333,2.2,2,2.2
1,2,2.66666666666667,2.33333333333333,1,3.27272727272727,1
1,2,3,1.33333333333333,1.33333333333333,1.2,1.2
2,2,3,1,1.6,1.81818181818182,5.25
1,1,1.66666666666667,1,1.6,1.27272727272727,1
1,1,3.66666666666667,2.33333333333333,2.8,3.5,4.6
1,2,1.66666666666667,2.5,2.1,1.36363636363636,1
1,2,2.33333333333333,1.33333333333333,1,1.90909090909091,1
2,1,1,2.33333333333333,1,1,1
1,2,1,2,1,1.18181818181818,2.2
2,3,2.33333333333333,2,1.77777777777778,2.63636363636364,2.6
2,2,3,1.33333333333333,1,1.8,3.4
1,1,1.66666666666667,1.33333333333333,1.2,1.90909090909091,1
2,1,1,1,1.22222222222222,1.54545454545455,1.6
2,2,2,2,1.6,2.18181818181818,1
1,2,1,1,1.66666666666667,2.09090909090909,3.4
1,1,1,1,2,1.63636363636364,1
1,1,3,1.5,1.3,2.09090909090909,1
2,2,1.33333333333333,1.66666666666667,1.3,2.27272727272727,1.2
2,2,1,2,1,1,2.2
2,2,4,1.33333333333333,2.88888888888889,3,5
2,3,4,2.33333333333333,2.6,2.81818181818182,4
1,2,3.33333333333333,1,3.2,4.1,4.75
2,3,1.33333333333333,1.33333333333333,1,2,1
2,2,4.33333333333333,2.33333333333333,1.3,1.6,1.6
2,2,3.66666666666667,1,2.7,3.27272727272727,2.2
1,2,2,2.33333333333333,3.1,2.45454545454545,1.8
2,2,2.33333333333333,2,1,1.27272727272727,1
2,3,3,1.66666666666667,1.9,2.63636363636364,2.8
1,2,2.33333333333333,1.33333333333333,1.33333333333333,2.36363636363636,3
2,2,2.66666666666667,1,3,3.72727272727273,2.4
2,3,3,1.66666666666667,2.1,1.81818181818182,2.2
2,2,5,1.66666666666667,2.3,2.81818181818182,2.4
1,3,3,2,3.3,3.5,1.4
2,2,3.33333333333333,2,2.22222222222222,3.09090909090909,2.8
2,1,1,2.33333333333333,1,1,2.2
2,2,2,1.33333333333333,1,1.7,1.4
2,2,3,1,3.83333333333333,2.9,1.4
2,1,3,1.66666666666667,1.5,1,1.6
2,2,1.66666666666667,1.33333333333333,1.3,1.09090909090909,1
1,3,3,1.33333333333333,2.1,2.54545454545455,2.2
2,3,3,1.33333333333333,1,1.18181818181818,2.2
1,1,2.66666666666667,2,1,1.09090909090909,2.2
2,2,4,1,2.3,2.1,6.25
2,2,1.33333333333333,2.66666666666667,2.1,1.90909090909091,3
1,2,2.66666666666667,1.66666666666667,1,2.09090909090909,2.4
1,2,2.33333333333333,1,1,2.54545454545455,4.6
1,2,2.33333333333333,1.33333333333333,2.3,2.63636363636364,6
2,1,2,1.66666666666667,2,1.63636363636364,1
1,2,3,1.33333333333333,2.2,2.7,3.2
2,2,2.33333333333333,2.66666666666667,2.3,2.27272727272727,1
1,2,2.33333333333333,1,2.1,1.18181818181818,1
1,2,3,1.66666666666667,1.9,2.18181818181818,2.4
1,2,3.33333333333333,2.33333333333333,2,2.09090909090909,1
1,2,3,1,3.2,2.63636363636364,4.8
2,1,3,1.66666666666667,1.9,2.81818181818182,3.4
1,2,3,1.66666666666667,3.5,3.36363636363636,2
2,2,2.33333333333333,1.66666666666667,2.1,2.90909090909091,3.4
2,3,2,1.66666666666667,1,2.09090909090909,1
1,2,3,1.66666666666667,1.3,1.18181818181818,2.2
1,1,3.33333333333333,1.66666666666667,2.1,3,1
1,2,2.33333333333333,1.66666666666667,1.3,1.09090909090909,1
1,2,2.66666666666667,1,1.6,1.09090909090909,2.2
2,3,2,2.33333333333333,1.33333333333333,1.63636363636364,2
1,2,5,1.66666666666667,2.7,2.45454545454545,5.66666666666667
2,1,1,1.33333333333333,1,1,2.2
2,2,2.33333333333333,1.33333333333333,2.1,1.81818181818182,1
1,2,1,1,2,1.72727272727273,1.2
1,2,2.33333333333333,2.33333333333333,1,2.9,4.6
2,2,2.66666666666667,1,2.3,2.36363636363636,3.6
2,2,1.66666666666667,1.66666666666667,1,2.18181818181818,2.2
2,2,3,3,2.8,3.36363636363636,2.4
1,3,3.66666666666667,3,3,2.09090909090909,2.4
2,3,3,2,1.2,1.63636363636364,1.2
2,2,1.33333333333333,1.33333333333333,1.55555555555556,1.8,1.2
2,1,1.66666666666667,1.33333333333333,1.2,1.54545454545455,1.2
2,3,2,1.5,2.2,2.81818181818182,4.5
2,3,3,1,2.1,3,2.8
2,1,1,1.66666666666667,1,1,2.2
1,3,1.33333333333333,2.33333333333333,1,1.27272727272727,2.2
1,2,3.33333333333333,2.33333333333333,1.4,1,1
2,3,4,2.33333333333333,2.22222222222222,2.09090909090909,1.2
1,3,1,1,1,1.09090909090909,1
2,3,1,1.66666666666667,1.33333333333333,1.54545454545455,4
1,1,1.66666666666667,2.66666666666667,1,1.18181818181818,2.2
1,2,2.66666666666667,1.66666666666667,1.9,2,1
1,2,2.66666666666667,1.33333333333333,1.11111111111111,2.54545454545455,2.8
2,2,1.33333333333333,2.66666666666667,1,1,1
1,2,2,1,1.1,1.8,3
1,2,1,1,1,1,2.2
1,2,3,3,3,3,2
1,1,2.66666666666667,1,2.66666666666667,2,4
2,2,1.33333333333333,1,1.3,1,2.4
1,2,2.33333333333333,1,2.7,1.72727272727273,3
1,1,5,2,3.5,3.2,5.5
2,1,3,1.66666666666667,1,1,1
1,2,1.66666666666667,1.33333333333333,1,2.09090909090909,1
1,3,2.66666666666667,2.33333333333333,1.4,1.36363636363636,2.4
2,2,3.66666666666667,1.66666666666667,2,1,1
2,2,2,2.33333333333333,1.9,1.7,3.2
1,1,2,2,1.8,2.27272727272727,3
2,2,2.33333333333333,2.5,5,2.8,2.8
2,1,2.33333333333333,1.33333333333333,5,3,2.8
1,3,2.66666666666667,1,2.1,2.09090909090909,1.8
1,3,2,2.66666666666667,1.4,1.63636363636364,1
1,2,1.33333333333333,1,1,1.6,2
1,2,2.66666666666667,1.33333333333333,1.22222222222222,2.18181818181818,3.2
1,2,2.33333333333333,1.33333333333333,1,1,1
1,2,2.66666666666667,1.33333333333333,1.1,1.09090909090909,1
1,2,3,1.66666666666667,1.5,1.36363636363636,1
2,1,2.66666666666667,1.66666666666667,1.5,1.81818181818182,1
2,1,1.66666666666667,1,2.4,1.72727272727273,1
1,2,2,1.33333333333333,1,1.09090909090909,1
1,2,3.66666666666667,1,1.6,1.6,1.8
1,1,3,2.66666666666667,3,3.09090909090909,1
1,2,1.33333333333333,1.66666666666667,1,1.54545454545455,2.2
1,2,3.66666666666667,2,2,2.1,4.6
1,1,1.33333333333333,1,2.3,1.90909090909091,1
1,2,1.66666666666667,1,1,1.09090909090909,2.2
2,2,1.66666666666667,1,2.4,2.09090909090909,1
1,1,2.33333333333333,1,1,1.36363636363636,1
2,2,3,1,1.1,1.27272727272727,1
1,2,1.66666666666667,1.66666666666667,1,2.6,4.2
2,2,2,2,1.1,1.27272727272727,1
1,2,2,1.66666666666667,1,2.18181818181818,1.4
1,1,2,1.66666666666667,1.8,3,1
2,2,2.33333333333333,3,3.11111111111111,3.625,2.8
2,3,2.66666666666667,1,2.2,1.09090909090909,1
1,2,2,2,3,2.72727272727273,2.2
2,1,2,1,1.5,1.09090909090909,1
2,2,2.66666666666667,1,2.6,2.45454545454545,2.2
2,2,2.33333333333333,1.33333333333333,1,1,1
1,3,3.33333333333333,2,3.1,1.45454545454545,4.75
2,1,3,2,3,2.72727272727273,1.4
2,3,2,2,2.6,3.09090909090909,2.2
2,2,2.66666666666667,2,2.2,2.36363636363636,3.8
1,2,3,1.33333333333333,3.2,2.18181818181818,1.2
2,2,3.33333333333333,3,1.3,1.18181818181818,1
2,3,2,1,1.3,1.36363636363636,2.4
2,2,3,1.33333333333333,3.33333333333333,3.1,6
2,2,4.33333333333333,1.33333333333333,2.5,2.36363636363636,1
2,2,5,4,1,3,4
1,2,2.33333333333333,1.66666666666667,1,1,1
2,3,2.33333333333333,3,1,1,1
1,3,3.66666666666667,3,3.4,2.90909090909091,1
2,2,1.66666666666667,1.66666666666667,2.3,1.45454545454545,2.8
1,2,1,1,1,1.63636363636364,1
1,2,1,1.33333333333333,1,1.54545454545455,2.2
2,3,1.66666666666667,1,1.2,1,1
2,1,5,1,2,1.81818181818182,3.8
2,1,2,2,2,2.36363636363636,2.2
2,2,3.33333333333333,2.66666666666667,1.3,2.27272727272727,1.6
1,1,1.66666666666667,1,1,1.36363636363636,1
2,2,1.66666666666667,1.33333333333333,1.1,1.09090909090909,1
2,2,2.66666666666667,2.33333333333333,2,2.36363636363636,1.8
1,2,2.66666666666667,1.66666666666667,2.4,1.90909090909091,1
1,3,2.33333333333333,1.66666666666667,2.8,2.36363636363636,2.6
2,2,2,1,1.1,1,2.2
1,1,3.66666666666667,1.33333333333333,2.11111111111111,1.36363636363636,1.4
2,3,3.33333333333333,2,1.6,1.90909090909091,2.4
1,2,3,2.33333333333333,2,2.27272727272727,2.4
1,1,3.33333333333333,1.66666666666667,1.8,2.63636363636364,2.8
2,2,3.33333333333333,1.66666666666667,1,1.18181818181818,2.2
2,2,3.33333333333333,2.33333333333333,3.55555555555556,2.6,7
2,3,2.66666666666667,3,1.2,1.09090909090909,1.2
2,3,3,2,1,1,1
2,3,2.66666666666667,2.5,1.2,1.18181818181818,2.2
2,2,2.66666666666667,1.33333333333333,2.3,2.90909090909091,2.6
1,1,2.66666666666667,1.33333333333333,2.5,2.36363636363636,1
2,2,1,1.66666666666667,1,1,1
2,3,2.33333333333333,2,1.6,1.81818181818182,1
2,3,3,2,2.7,2.63636363636364,3.4
2,2,3.33333333333333,2.5,2.55555555555556,2.90909090909091,2.5
2,3,1,2,1,1,1
2,2,2,2,2.5,2.18181818181818,1
1,2,1.66666666666667,1.33333333333333,1.8,1.18181818181818,1
1,2,4,2,2.2,2.90909090909091,1.8
1,2,2,1,1.66666666666667,2.72727272727273,1
2,2,2.33333333333333,1,1.9,1.45454545454545,1.6
1,1,2.33333333333333,1,2.8,2.36363636363636,1
2,3,3.33333333333333,1.33333333333333,2.3,1.5,4
2,3,2.33333333333333,1,1.33333333333333,1.54545454545455,1.8
2,3,2.66666666666667,1.33333333333333,1,1.63636363636364,1
2,3,2,2,1.1,1.27272727272727,3.2
2,3,3,2.66666666666667,2.1,1.81818181818182,1
2,2,2.33333333333333,2,2,2.90909090909091,4
1,3,2.33333333333333,1.66666666666667,1.8,1.81818181818182,1
1,2,5,1.66666666666667,3.75,2.90909090909091,4.25
2,1,1,1,1.2,1.18181818181818,1
1,3,1.33333333333333,1.33333333333333,1,1,1
2,1,2,2,2,1.72727272727273,1
1,2,1.33333333333333,1.66666666666667,1.5,1.18181818181818,1
2,1,1,1,1.4,2.77777777777778,2.2
1,2,1,1,1.3,1,1
1,2,1,1.66666666666667,2.5,1.90909090909091,3
1,1,1.66666666666667,2,1,3.54545454545455,2.2
1,1,1.33333333333333,2.66666666666667,1,1.63636363636364,1
1,1,1.33333333333333,1.66666666666667,1.8,2.27272727272727,2.2
1,1,2.33333333333333,2.33333333333333,2.8,4.66666666666667,4
1,1,1.33333333333333,1.33333333333333,1.1,2.90909090909091,4
1,1,2,1.33333333333333,2.1,1.54545454545455,2.8
1,1,1.33333333333333,1,1,1.09090909090909,1
2,1,1.33333333333333,1,1,1,1
1,1,2.33333333333333,2,1.8,1.90909090909091,1
2,2,2.33333333333333,1,3,3,1.8
1,3,2.33333333333333,1.33333333333333,2.1,2.81818181818182,5
1,2,1.66666666666667,1.66666666666667,1.9,2.18181818181818,3
2,2,1.33333333333333,1,1.3,1.72727272727273,2.8
1,2,2.66666666666667,2,2.4,1.63636363636364,1
1,2,3,1.66666666666667,2.2,2.36363636363636,1.6
2,3,3.33333333333333,1.33333333333333,2,1.81818181818182,3.75
2,2,1.66666666666667,1.33333333333333,1.5,1.54545454545455,1
2,2,3,1.66666666666667,3.1,2.36363636363636,5.75
2,1,3,1.66666666666667,2,2.63636363636364,2.2
2,2,1.33333333333333,1,1.9,2.09090909090909,1
2,3,2,1.66666666666667,2,2,2.8
2,3,3.33333333333333,3,2.1,2.09090909090909,3.2
2,3,4,1.33333333333333,2.2,1.81818181818182,3.4
1,3,2,2.33333333333333,2.3,2.72727272727273,5.4
2,2,3,3,2.88888888888889,2.90909090909091,4
2,2,5,4,5,4.14285714285714,3.6
2,2,3.66666666666667,2,4.14285714285714,3,6.25
2,3,3,2.5,3.1,2.90909090909091,4
1,3,4,1.33333333333333,2.7,2.45454545454545,3.8
1,1,3.33333333333333,1,3,4.83333333333333,3.66666666666667
2,3,2.66666666666667,2,1.6,1.54545454545455,2.2
2,2,4.33333333333333,2,2.33333333333333,3.18181818181818,1.8
1,3,2.66666666666667,1.66666666666667,2.4,3,4.6
2,3,3.33333333333333,2.33333333333333,1.6,1.63636363636364,2.2
1,3,2.66666666666667,3.33333333333333,3,3,4
2,2,1.66666666666667,1.66666666666667,1.3,1.81818181818182,1
1,1,1,1.66666666666667,1,1,2.2
2,2,3,3,3,3,4
1,2,4.66666666666667,1.5,3.28571428571429,3.36363636363636,3.5
1,2,3.33333333333333,1.33333333333333,2.2,3.36363636363636,5.25
1,2,2,1,1.6,1.54545454545455,2.6
1,2,2,2.33333333333333,2.2,2.8,4
2,2,1.33333333333333,1.33333333333333,1.1,1.36363636363636,1
1,1,1,1,1.1,1.72727272727273,1
2,2,3,1.33333333333333,2.55555555555556,2.90909090909091,4.2
1,1,1.33333333333333,1,1,1.45454545454545,1
1,1,2.66666666666667,3,1.4,1.27272727272727,1.2
2,1,3,2,3.1,3.44444444444444,4.2
1,1,2,1,1.3,1.90909090909091,1
2,2,2.66666666666667,1,2.8,2.81818181818182,1.8
2,2,3,1.66666666666667,2.2,2.90909090909091,1.8
2,2,2.33333333333333,1,2.5,2.90909090909091,1
1,2,2,1.33333333333333,1,2.72727272727273,4.75
1,1,2.33333333333333,3,1.1,2.45454545454545,1
1,1,1.66666666666667,1.66666666666667,1.1,2.45454545454545,1
2,2,3.33333333333333,1.66666666666667,2.6,2.54545454545455,2.6
1,1,1.66666666666667,1.33333333333333,1.4,2.09090909090909,1
2,2,2,1,2,1.90909090909091,2.33333333333333
2,1,1,1.33333333333333,1,1.09090909090909,1
2,3,3,1.66666666666667,3.5,2.81818181818182,3.8
2,3,1.66666666666667,1.33333333333333,2.6,2.54545454545455,1.8
1,2,2,2.66666666666667,2,1.3,1.4
1,1,3,3,2.3,3.88888888888889,1
2,1,1.33333333333333,1.33333333333333,1,1,2.2
1,1,2.66666666666667,2.33333333333333,2.5,2.72727272727273,3.6
1,1,1.33333333333333,2,1.4,1,2.2
1,2,1.33333333333333,1,1,1.09090909090909,1
1,1,1,1.33333333333333,1,1.81818181818182,1
2,2,2.66666666666667,2,2.625,3.36363636363636,6.33333333333333
2,2,2,1.66666666666667,2.9,2.63636363636364,5.25
2,2,1.33333333333333,1,4.33333333333333,2.33333333333333,1
1,2,1,1,1,1,2.2
1,1,1,1,1.1,1.45454545454545,1.2
2,3,1.33333333333333,1.33333333333333,1.1,1,1.4
2,1,2.33333333333333,2,2.1,1.72727272727273,1.4
2,1,1,2.33333333333333,1.1,1.27272727272727,2.2
1,2,1.66666666666667,1.33333333333333,1,2.3,3.2
2,1,1,1,1,1.4,1.6
1,1,1,1.66666666666667,1,1,2.2
2,1,1,1.33333333333333,1,1.09090909090909,2.2
2,1,1.66666666666667,3,1.8,1.18181818181818,1
1,2,2.66666666666667,1.33333333333333,3.2,3.45454545454545,4.2
1,1,2.33333333333333,1,1.3,2.27272727272727,2.8
2,2,2,1.33333333333333,1.9,2.45454545454545,2.8
1,2,1.33333333333333,2,1,1.27272727272727,1
1,2,2,2.66666666666667,1.7,1.63636363636364,2.2
2,2,1,1.33333333333333,1,1.18181818181818,2.8
1,1,1.33333333333333,1.66666666666667,1.3,1.54545454545455,1
2,2,1,2,1,1,2.8
1,1,2.33333333333333,2,1.9,3,1
1,3,2.33333333333333,2,1.44444444444444,2,4.8
2,1,1.66666666666667,1,1.1,1.63636363636364,1
2,2,3.33333333333333,1.33333333333333,2.2,3.45454545454545,2.8
2,2,1,3.33333333333333,1.6,2.18181818181818,2.2
1,2,3.33333333333333,1.33333333333333,3.5,3.54545454545455,3.8
1,3,2.66666666666667,2.33333333333333,2,1.90909090909091,4
1,2,2.33333333333333,1.33333333333333,1,1.63636363636364,3.2
2,2,2,1.33333333333333,2.5,2.09090909090909,2.2
1,1,1,1.66666666666667,1,1.27272727272727,2.2
1,3,3.66666666666667,1,3.3,2.63636363636364,3
1,1,5,2.5,2.1,2.81818181818182,2
2,1,1.66666666666667,1.33333333333333,1.2,1,1.4
1,1,1,1,1.2,1,1.6
1,1,3.33333333333333,3,3,3,1.8
2,3,1,1,1,1,2.2
1,1,3,1.5,1.9,3.27272727272727,3.8
1,2,2,1,1,1.18181818181818,1
2,1,2,1.33333333333333,2,1.72727272727273,2.4
2,1,1,3,1,1,1
1,2,1.66666666666667,1,1.2,1.72727272727273,1
1,2,2,2,1.7,2,1
1,2,3.66666666666667,2.66666666666667,2.8,3.8,2.8
1,2,2.33333333333333,1,1,1.09090909090909,1
1,1,2,3,3.2,2.54545454545455,3.4
1,1,1.33333333333333,1,1.5,1.18181818181818,1
1,3,2,1.66666666666667,1.9,1.81818181818182,1.4
1,2,3,2,2.3,2.81818181818182,3.2
1,1,1.66666666666667,2,1,1.45454545454545,2.2
1,2,4,1.33333333333333,3,3.36363636363636,2.8
1,1,3,1.5,1.4,3,4.2
1,1,1,1,1.2,2.36363636363636,1
1,1,2.33333333333333,1.33333333333333,2.2,2.63636363636364,1
1,1,2,1.66666666666667,1,1.27272727272727,1
1,2,2.66666666666667,1.66666666666667,2.1,1.36363636363636,1
1,1,3,3.33333333333333,2.4,2.27272727272727,2.6
1,1,1.66666666666667,1,1.5,1.72727272727273,1
1,3,2,1.33333333333333,1,1.09090909090909,1
1,1,2,2,2,2.09090909090909,4
1,2,3.33333333333333,1,3,2.90909090909091,2.4
2,1,1.66666666666667,1.33333333333333,1.6,2.18181818181818,2.2
1,1,2.66666666666667,1,2.3,2.72727272727273,4.6
1,1,1.66666666666667,1.66666666666667,1.22222222222222,1,1
2,1,2.66666666666667,1.66666666666667,2.6,1.45454545454545,2.2
1,2,2,1,1.6,2.1,2.75
2,2,4,2,1,1,1
2,2,1.33333333333333,1,1.2,1.7,1
2,3,3.66666666666667,2,2.1,2.18181818181818,4
2,3,3.66666666666667,1,1,1.09090909090909,1
2,2,3.33333333333333,1.33333333333333,3.5,3.27272727272727,4.25
2,2,2.66666666666667,2,2,2.18181818181818,1
1,2,2,1.33333333333333,1.2,1.18181818181818,1
1,2,1.33333333333333,1.66666666666667,1.7,1.45454545454545,1
1,2,2.33333333333333,1,2,2.18181818181818,3.6
2,3,2,2.33333333333333,1.7,1.36363636363636,2.4
1,2,2.33333333333333,2.5,1,1,1
1,1,2.33333333333333,2.5,1,1,1
2,2,2.33333333333333,1.33333333333333,1,1.18181818181818,1
2,3,2.66666666666667,2.33333333333333,1,1,1
2,2,3,1.33333333333333,1.6,2.7,1
1,3,3,3,2,3,1
1,1,1,1,1,1.90909090909091,2.2
2,2,3,3.5,2.6,1.72727272727273,2.8
2,2,1,1,1,2.27272727272727,2.2
2,2,2,1,1,2.81818181818182,2.2
1,3,1.66666666666667,1,1.4,1.72727272727273,2.6
1,2,2.66666666666667,2,2,2.18181818181818,4
2,1,3.66666666666667,1.33333333333333,2.4,1.63636363636364,3
2,3,2.33333333333333,1,1.1,1.18181818181818,1
2,2,2,1.33333333333333,1.9,1.81818181818182,1
2,3,3,2.5,1.2,1.27272727272727,1
2,3,5,2.5,2.5,3,1
2,2,3,1,1,1.27272727272727,1
2,3,2.66666666666667,1.33333333333333,2.6,1.72727272727273,1
1,2,2,1.33333333333333,1,1.45454545454545,1
2,3,2,2.33333333333333,2,2.18181818181818,2.8
2,2,3,1.33333333333333,1.2,2,2.6
2,2,3.33333333333333,1,2,1.72727272727273,2.2
2,2,2.33333333333333,1,3,3,2.2
2,2,2.33333333333333,1.66666666666667,1.2,2.18181818181818,1
2,3,3.66666666666667,1,2.9,2.45454545454545,1
2,2,1.66666666666667,1.33333333333333,1.8,2.63636363636364,1
1,2,1.33333333333333,1,1.2,1,1.4
2,2,2,1.33333333333333,1.2,1,1
2,3,2,1,1.4,2.18181818181818,2.6
1,2,3,1.33333333333333,2.1,1.63636363636364,1.2
2,2,3,2.33333333333333,2.6,1.90909090909091,1.8
2,2,2.33333333333333,1.66666666666667,1.9,1.54545454545455,1
2,2,3.66666666666667,1.66666666666667,1,1,2
2,3,2.66666666666667,1.33333333333333,1.4,2.09090909090909,1
2,2,3,3,2.1,2.81818181818182,1
2,2,2,1.33333333333333,3.22222222222222,2.45454545454545,1.2
1,2,2.66666666666667,1,2.4,2.36363636363636,3.2
2,2,3,2.33333333333333,2.1,2.36363636363636,2.2
2,2,2,1.66666666666667,2.6,1.81818181818182,1
2,3,3,1.66666666666667,2.1,2.36363636363636,2
2,2,3,1,3.6,3.72727272727273,5
2,2,2.66666666666667,1.66666666666667,2.4,2.72727272727273,1.8
1,2,1.33333333333333,2,1.5,1.18181818181818,1
1,1,3.33333333333333,3,2.5,3.27272727272727,3.4
2,2,4,1.5,4,4,6
1,1,3,2,2,2,1
2,2,1.66666666666667,1,2.1,1.18181818181818,2
2,1,2.66666666666667,2.66666666666667,1.9,2.09090909090909,3.6
2,3,2.33333333333333,1.66666666666667,1.9,1,2.2
2,2,1.66666666666667,2,2,2.27272727272727,4.6
1,3,2.66666666666667,2,1.1,1.63636363636364,2.2
1,2,1.33333333333333,3,1,1.27272727272727,1
2,2,5,1.33333333333333,3.75,3.4,5.66666666666667
1,2,3,3,3,1.54545454545455,2.2
2,2,2.66666666666667,1,2.1,1,1
1,2,2.33333333333333,2,2,2.27272727272727,2.8
2,3,3.33333333333333,1.33333333333333,3.1,2,2
1,2,2.33333333333333,2,2.5,2.45454545454545,3.2
1,1,1.66666666666667,1.33333333333333,2.6,3.4,1
2,1,1.66666666666667,2,2.1,2.36363636363636,3.2
2,2,4,3,1,1,2.2
2,2,4.33333333333333,2.33333333333333,2.2,1.18181818181818,3
1,2,3,1.33333333333333,2,1.45454545454545,1.5
2,2,1.66666666666667,2,1,1,1
2,1,3,1.66666666666667,1.3,1.63636363636364,2.2
2,2,2,1,1.4,1.18181818181818,1
1,2,3,3,3,3.09090909090909,4
1,3,3,3,1.6,1.18181818181818,2.8
1,3,2,1.33333333333333,1,1.09090909090909,1.2
2,3,3.33333333333333,2,1.9,3.27272727272727,3.6
2,1,2.66666666666667,1.33333333333333,2.5,2.45454545454545,2.8
2,3,3.66666666666667,2,1,1.09090909090909,1
2,2,1,2.33333333333333,1,1.18181818181818,2.2
2,3,3.66666666666667,1,1.1,2.09090909090909,1
2,2,1.66666666666667,1.66666666666667,1.1,1.45454545454545,1.2
2,3,2.33333333333333,1,2.2,1.18181818181818,1
2,2,3,2.66666666666667,1,2.54545454545455,2.2
1,2,4.33333333333333,1.66666666666667,2.9,2.81818181818182,1
1,3,1.66666666666667,1.66666666666667,1.4,1.27272727272727,2
1,3,1,1.66666666666667,1.4,1,1
2,2,3.33333333333333,1.33333333333333,1,1.72727272727273,2.6
2,2,2,1.33333333333333,1,1.09090909090909,1
2,2,2,1,2,1.45454545454545,1
2,2,2.33333333333333,1.33333333333333,1.3,1.36363636363636,1
2,2,3,2,2,1.72727272727273,1.2
2,3,3,3,3,3,4
